--------------------
BDMEP - INMET
--------------------
Estação           : CARAVELAS - BA (OMM: 83498)
Latitude  (graus) : -17.73
Longitude (graus) : -39.25
Altitude  (metros): 2.88
Estação Operante
Inicio de operação: 01/05/1930
Periodo solicitado dos dados: 01/01/1970 a 01/01/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;PrecipitacaoTotal;TempMaximaMedia;TempMinimaMedia;
83498;30/06/2000;0000;49.3;26.796667;19.02;
83498;31/07/2000;0000;176.3;26.029032;18.425806;
83498;31/08/2000;0000;57.6;26.164516;18.632258;
83498;30/09/2000;0000;311.4;26.76;19.983333;
83498;31/10/2000;0000;174.9;28.658065;21.306452;
83498;30/11/2000;0000;174.1;28.886667;22.006667;
83498;31/12/2000;0000;146.8;29.851613;22.554839;
83498;31/01/2001;0000;13.4;30.551613;22.151613;
83498;28/02/2001;0000;48.3;31.403571;22.914815;
83498;31/03/2001;0000;75.4;30.448387;22.916129;
83498;30/04/2001;0000;92.1;29.316667;22.07;
83498;31/05/2001;0000;250.3;27.96129;21.596774;
83498;30/06/2001;0000;100;26.733333;19.75;
83498;31/07/2001;0000;235.8;26.058065;18.66129;
83498;31/08/2001;0000;51.4;25.758065;18.254839;
83498;30/09/2001;0000;153.4;26.41;18.493333;
83498;31/10/2001;0000;181.3;26.390323;20.458065;
83498;30/11/2001;0000;150.9;28.7;22.396667;
83498;31/12/2001;0000;211.7;28.946667;22.906452;
83498;31/01/2002;0000;272.8;29.422581;22.425806;
83498;28/02/2002;0000;48.7;29.821429;23.185714;
83498;31/03/2002;0000;65.3;30.558065;23.480645;
83498;30/04/2002;0000;130.8;29.666667;22.78;
83498;31/05/2002;0000;84.1;28.719355;;
83498;30/06/2002;0000;111.8;27.209524;;
83498;31/07/2002;0000;105.7;26.92;;
83498;31/08/2002;0000;65.2;27.66;20.427778;
83498;30/09/2002;0000;184.7;26.87;21.36;
83498;31/10/2002;0000;53.5;28.753333;21.506667;
83498;30/11/2002;0000;120;29;22.493333;
83498;31/12/2002;0000;129.1;30.841935;23.451613;
83498;31/01/2003;0000;91.7;30.993548;24.293548;
83498;28/02/2003;0000;60.1;31.237037;23.923077;
83498;31/03/2003;0000;56;31.190323;23.677419;
83498;30/04/2003;0000;160;30.1;23.25;
83498;31/05/2003;0000;116.4;28.322581;21.46129;
83498;30/06/2003;0000;3.6;28.096667;18.63;
83498;31/07/2003;0000;131.6;26.945161;18.941935;
